date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2022-10-28,0.0235119121357103,0.00023593245714437217,38,0.0009752556177263858,0.004539038520306349,-0.00046408723574131727,0.00023593245714437217,4.045028105153516e-25,8.108523168674206e-102,1.0355904563599393e-103,1.0
2022-10-31,-0.0072494001790839,0.000128932369989343,38,0.0009284474749397636,9.382741700392216e-05,0.0012782018166035414,0.000128932369989343,3.6589297505295414e-25,8.142393378030303e-102,8.936214317572208e-104,1.0
2022-11-01,-0.0043855070398036,0.0002052034978987649,38,0.0009106003372543317,5.114497980684973e-05,-0.0024430814664810896,0.0002052034978987649,3.0192054090414823e-25,8.460489463426007e-102,1.439484016257216e-103,1.0
2022-11-02,-0.0254164211649173,0.0003106691874563694,38,0.0008918419547772552,0.0037638351786881685,-0.0018359135137870908,0.0003106691874563694,2.953797765164545e-25,7.374949784048675e-102,1.5541671174850418e-103,1.0
2022-11-03,-0.0103502311557618,0.0006061643944121897,38,0.0008722914374881198,0.000865231326315552,-0.0024676895700395107,0.0006061643944121897,2.8745207087768835e-25,7.18225570212524e-102,2.0296304731957212e-103,1.0
2022-11-04,0.0142905154160637,0.0007765992195345461,38,0.000852069986518286,-0.006938457023352385,-0.0008349761483259499,0.0007765992195345461,2.885758286610855e-25,4.295054688802874e-102,1.8576681959773154e-103,1.0
2022-11-07,0.0095201495448905,0.0006445987382903695,38,0.0007887292590315104,0.0008367688860744238,-0.0020287474617362022,0.0006445987382903695,2.926300865029959e-25,4.375474852531362e-102,1.3759452833427889e-103,1.0
2022-11-08,0.0053809027998024,0.0004766453930642456,38,0.0007670564831546519,0.0033175519201904535,0.003117603249847889,0.0004766453930642456,3.2373976912891656e-25,9.02051591003207e-102,2.7483688249467163e-103,1.0
2022-11-09,-0.0208173162607709,0.0003587456594686955,38,0.0007453287167507444,0.002891704672947526,0.002287688897922635,0.0003587456594686955,3.1845930208749076e-25,8.055358225648659e-102,2.52436267030016e-103,1.0
2022-11-10,0.0534973048060954,0.0008550721686333418,39,0.0006760039218797521,0.00050662289140746,-0.0006892677047289908,0.0008550721686333418,3.1739714164130344e-25,8.00307636255311e-102,2.4517518492009784e-103,1.0
2022-11-11,0.0096321035369265,0.00026419846108183265,39,0.0006532436619811395,-0.0032207753974944353,-0.0030430234037339687,0.00026419846108183265,3.2669853664079617e-25,5.850084733954587e-102,1.8253930851993201e-103,1.0
2022-11-14,-0.008543337504548,6.855286483187228e-05,39,0.0005852582584970011,0.004541771020740271,-0.004079905338585377,6.855286483187228e-05,3.0996290854034624e-25,3.352436913963518e-102,2.491693967875981e-103,1.0
